E [MeV]	dEdx [keV/microm]
0.159404	412.711
0.160325	413.901
0.16125	415.094
0.162181	416.29
0.163117	417.49
0.164059	418.693
0.165006	419.9
0.165959	421.111
0.166917	422.324
0.16788	423.542
0.16885	424.762
0.169824	425.987
0.170805	427.215
0.171791	428.446
0.172783	429.681
0.17378	430.919
0.174783	432.162
0.175792	433.407
0.176807	434.657
0.177828	435.909
0.178855	437.166
0.179887	438.426
0.180926	439.689
0.18197	440.957
0.183021	442.228
0.184077	443.503
0.18514	444.781
0.186209	446.063
0.187284	447.349
0.188365	448.638
0.189452	449.931
0.190546	451.228
0.191646	452.529
0.192752	453.833
0.193865	455.141
0.194984	456.453
0.19611	457.768
0.197242	459.088
0.198381	460.412
0.199526	461.739
0.200678	463.069
0.201837	464.404
0.203002	465.743
0.204174	467.085
0.205353	468.431
0.206538	469.782
0.20773	471.136
0.20893	472.494
0.210136	473.856
0.211349	475.222
0.212569	476.591
0.213796	477.965
0.21503	479.343
0.216272	480.724
0.21752	482.11
0.218776	483.5
0.220039	484.893
0.221309	486.291
0.222587	487.692
0.223872	489.098
0.225165	490.508
0.226464	491.922
0.227772	493.34
0.229087	494.762
0.230409	496.188
0.231739	497.618
0.233077	499.052
0.234423	500.491
0.235776	501.933
0.237137	503.38
0.238506	504.831
0.239883	506.286
0.241268	507.745
0.242661	509.209
0.244062	510.677
0.245471	512.149
0.246888	513.625
0.248313	515.105
0.249747	516.59
0.251189	518.079
0.252639	519.572
0.254097	521.07
0.255564	522.572
0.25704	524.078
0.258523	525.589
0.260016	527.104
0.261517	528.623
0.263027	530.147
0.264545	531.675
0.266073	533.207
0.267609	534.744
0.269153	536.285
0.270707	537.831
0.27227	539.382
0.273842	540.936
0.275423	542.495
0.277013	544.059
0.278612	545.627
0.280221	547.2
0.281838	548.777
0.283465	550.359
0.285102	551.945
0.286748	553.536
0.288403	555.132
0.290068	556.732
0.291743	558.336
0.293427	559.946
0.295121	561.56
0.296825	563.179
0.298538	564.802
0.300262	566.43
0.301995	568.062
0.303739	569.7
0.305492	571.342
0.307256	572.989
0.30903	574.64
0.310814	576.297
0.312608	577.958
0.314413	579.624
0.316228	581.294
0.318053	582.97
0.31989	584.65
0.321736	586.335
0.323594	588.026
0.325462	589.72
0.327341	591.42
0.32923	593.125
0.331131	594.834
0.333043	596.549
0.334965	598.268
0.336899	599.993
0.338844	601.722
0.3408	603.457
0.342768	605.196
0.344747	606.94
0.346737	608.69
0.348739	610.444
0.350752	612.204
0.352777	613.968
0.354813	615.738
0.356862	617.513
0.358922	619.293
0.360994	621.078
0.363078	622.868
0.365174	624.663
0.367282	626.464
0.369403	628.27
0.371535	630.081
0.37368	631.897
0.375837	633.718
0.378007	635.545
0.380189	637.376
0.382384	639.214
0.384592	641.056
0.386812	642.904
0.389045	644.757
0.391291	646.615
0.39355	648.479
0.395822	650.349
0.398107	652.223
0.400405	654.103
0.402717	655.988
0.405042	657.879
0.40738	659.775
0.409732	661.677
0.412098	663.584
0.414477	665.497
0.416869	667.415
0.419276	669.339
0.421697	671.268
0.424131	673.203
0.42658	675.144
0.429042	677.09
0.431519	679.041
0.43401	680.998
0.436516	682.961
0.439036	684.93
0.44157	686.904
0.44412	688.884
0.446684	690.87
0.449262	692.861
0.451856	694.858
0.454465	696.861
0.457088	698.869
0.459727	700.884
0.462381	702.904
0.46505	704.93
0.467735	706.962
0.470435	709
0.473151	711.043
0.475883	713.111
0.47863	715.224
0.481393	717.344
0.484172	719.471
0.486968	721.606
0.489779	723.748
0.492606	725.898
0.49545	728.055
0.49831	730.219
0.501187	732.414
0.504081	734.651
0.506991	736.897
0.509918	739.152
0.512861	741.416
0.515822	743.689
0.5188	745.97
0.521795	748.261
0.524807	750.56
0.527837	752.868
0.530884	755.185
0.533949	757.512
0.537032	759.847
0.540132	762.192
0.54325	764.546
0.546387	766.909
0.549541	769.28
0.552713	771.662
0.555904	774.052
0.559114	776.452
0.562341	778.862
0.565588	781.28
0.568853	783.708
0.572137	786.136
0.57544	788.575
0.578762	791.076
0.582103	793.589
0.585464	796.112
0.588844	798.646
0.592243	801.19
0.595662	803.746
0.599101	806.312
0.60256	808.92
0.606038	811.551
0.609537	814.195
0.613056	816.851
0.616595	819.519
0.620155	822.2
0.623735	824.892
0.627336	827.597
0.630957	830.315
0.6346	833.045
0.638263	835.787
0.641948	838.542
0.645654	841.31
0.649382	844.09
0.653131	846.883
0.656901	849.689
0.660693	852.507
0.664508	855.339
0.668344	858.183
0.672202	861.04
0.676083	863.927
0.679986	866.872
0.683912	869.831
0.68786	872.805
0.691831	875.784
0.695825	878.765
0.699842	881.76
0.703882	884.77
0.707946	887.794
0.712033	890.833
0.716143	893.887
0.720278	896.953
0.724436	900.011
0.728618	903.083
0.732825	906.17
0.737055	909.272
0.74131	912.388
0.74559	915.519
0.749894	918.665
0.754223	921.826
0.758578	925.002
0.762957	928.19
0.767361	931.391
0.771792	934.607
0.776247	937.839
0.780728	941.085
0.785236	944.346
0.789769	947.623
0.794328	950.915
0.798914	954.222
0.803526	957.539
0.808165	960.872
0.812831	964.201
0.817523	967.535
0.822243	970.884
0.82699	974.248
0.831764	977.626
0.836566	981.02
0.841395	984.428
0.846253	987.851
0.851138	991.29
0.856052	994.742
0.860994	998.211
0.865964	1001.69
0.870964	1005.19
0.875992	1008.71
0.881049	1012.23
0.886135	1015.78
0.891251	1019.33
0.896396	1022.91
0.901571	1026.49
0.906776	1030.1
0.912011	1033.71
0.917276	1037.34
0.922571	1040.98
0.927897	1044.64
0.933254	1048.31
0.938642	1051.99
0.944061	1055.69
0.949511	1059.4
0.954993	1063.13
0.960506	1066.87
0.966051	1070.62
0.971628	1074.38
0.977237	1078.16
0.982879	1081.95
0.988553	1085.75
0.99426	1089.57
1	1093.4
1.00577	1097.25
1.01158	1101.11
1.01742	1104.98
1.02329	1108.87
1.0292	1112.77
1.03514	1116.68
1.04112	1120.61
1.04713	1124.55
1.05317	1128.51
1.05925	1132.47
1.06537	1136.46
1.07152	1140.45
1.07771	1144.46
1.08393	1148.48
1.09018	1152.5
1.09648	1156.54
1.10281	1160.59
1.10917	1164.65
1.11558	1168.73
1.12202	1172.82
1.1285	1176.92
1.13501	1181.03
1.14156	1185.16
1.14815	1189.29
1.15478	1193.44
1.16145	1197.61
1.16815	1201.78
1.1749	1205.96
1.18168	1210.16
1.1885	1214.37
1.19536	1218.59
1.20226	1222.82
