E [MeV]	dEdx [keV/microm]
0.0318053	163.493
0.031989	163.964
0.0321736	164.437
0.0323594	164.911
0.0325462	165.386
0.0327341	165.863
0.032923	166.341
0.0331131	166.82
0.0333043	167.301
0.0334965	167.783
0.0336899	168.267
0.0338844	168.752
0.03408	169.238
0.0342768	169.726
0.0344747	170.216
0.0346737	170.706
0.0348739	171.198
0.0350752	171.692
0.0352777	172.187
0.0354813	172.683
0.0356862	173.18
0.0358922	173.68
0.0360994	174.18
0.0363078	174.682
0.0365174	175.186
0.0367282	175.691
0.0369403	176.197
0.0371535	176.705
0.037368	177.215
0.0375837	177.725
0.0378007	178.238
0.0380189	178.751
0.0382384	179.266
0.0384592	179.783
0.0386812	180.302
0.0389045	180.821
0.0391291	181.342
0.039355	181.865
0.0395822	182.389
0.0398107	182.915
0.0400405	183.442
0.0402717	183.971
0.0405042	184.501
0.040738	185.033
0.0409732	185.566
0.0412098	186.101
0.0414477	186.638
0.0416869	187.175
0.0419276	187.715
0.0421697	188.256
0.0424131	188.798
0.042658	189.343
0.0429042	189.889
0.0431519	190.436
0.043401	190.985
0.0436516	191.535
0.0439036	192.087
0.044157	192.641
0.044412	193.196
0.0446684	193.753
0.0449262	194.311
0.0451856	194.872
0.0454465	195.434
0.0457088	195.997
0.0459727	196.562
0.0462381	197.128
0.046505	197.696
0.0467735	198.266
0.0470435	198.838
0.0473151	199.411
0.0475883	199.986
0.047863	200.562
0.0481393	201.14
0.0484172	201.72
0.0486968	202.302
0.0489779	202.884
0.0492606	203.47
0.049545	204.056
0.049831	204.644
0.0501187	205.234
0.0504081	205.826
0.0506991	206.419
0.0509918	207.014
0.0512861	207.61
0.0515822	208.209
0.05188	208.809
0.0521795	209.411
0.0524807	210.014
0.0527837	210.62
0.0530884	211.227
0.0533949	211.836
0.0537032	212.446
0.0540132	213.059
0.054325	213.673
0.0546387	214.288
0.0549541	214.906
0.0552713	215.526
0.0555904	216.147
0.0559114	216.77
0.0562341	217.395
0.0565588	218.022
0.0568853	218.65
0.0572137	219.28
0.057544	219.912
