E [MeV]	dEdx [keV/microm]
0.18197	296.727
0.183021	297.443
0.184077	298.162
0.18514	298.885
0.186209	299.61
0.187284	300.339
0.188365	301.071
0.189452	301.807
0.190546	302.545
0.191646	303.287
0.192752	304.136
0.193865	305.004
0.194984	305.877
0.19611	306.754
0.197242	307.635
0.198381	308.522
0.199526	309.413
0.200678	310.309
0.201837	311.209
0.203002	312.115
0.204174	313.025
0.205353	313.941
0.206538	314.861
0.20773	315.786
0.20893	316.716
0.210136	317.651
0.211349	318.591
0.212569	319.537
0.213796	320.487
0.21503	321.442
0.216272	322.403
0.21752	323.369
0.218776	324.34
0.220039	325.316
0.221309	326.298
0.222587	327.285
0.223872	328.277
0.225165	329.275
0.226464	330.278
0.227772	331.286
0.229087	332.216
0.230409	333.235
0.231739	334.259
0.233077	335.442
0.234423	336.632
0.235776	337.829
0.237137	339.035
0.238506	340.247
0.239883	341.467
0.241268	342.695
0.242661	343.931
0.244062	345.174
0.245471	346.425
0.246888	347.684
0.248313	348.95
0.249747	350.225
0.251189	351.508
0.252639	352.799
0.254097	354.098
0.255564	355.404
0.25704	356.72
0.258523	358.044
0.260016	359.376
0.261517	360.716
0.263027	362.065
0.264545	363.423
0.266073	364.789
0.267609	366.164
0.269153	367.548
0.270707	368.94
0.27227	370.342
0.273842	371.752
0.275423	373.172
0.277013	374.601
0.278612	376.038
0.280221	377.485
0.281838	378.942
0.283465	380.408
0.285102	381.882
0.286748	383.367
0.288403	384.861
0.290068	386.365
0.291743	387.879
0.293427	389.403
0.295121	390.936
0.296825	392.479
0.298538	394.033
0.300262	395.596
0.301995	397.147
0.303739	398.658
0.305492	400.178
0.307256	401.708
0.30903	403.247
0.310814	404.794
0.312608	406.351
0.314413	407.917
0.316228	409.493
0.318053	411.078
0.31989	412.672
0.321736	414.276
0.323594	415.889
0.325462	417.512
0.327341	419.145
0.32923	420.787
0.331131	422.44
0.333043	424.102
0.334965	425.774
0.336899	427.456
0.338844	429.148
0.3408	430.851
0.342768	432.45
0.344747	434.171
0.346737	435.903
0.348739	437.645
0.350752	439.397
0.352777	441.115
0.354813	442.799
0.356862	444.493
0.358922	446.195
0.360994	447.906
0.363078	449.626
0.365174	451.355
0.367282	453.094
0.369403	454.841
0.371535	456.599
0.37368	458.365
0.375837	460.14
0.378007	461.925
0.380189	463.719
0.382384	465.523
0.384592	467.336
0.386812	469.159
0.389045	470.992
0.391291	472.834
0.39355	474.686
0.395822	476.547
0.398107	478.418
0.400405	480.299
0.402717	482.147
0.405042	483.942
0.40738	485.745
0.409732	487.555
0.412098	489.373
0.414477	491.199
0.416869	493.033
0.419276	494.876
0.421697	496.725
0.424131	498.583
0.42658	500.449
0.429042	502.323
0.431519	504.206
0.43401	506.095
0.436516	507.994
0.439036	509.899
0.44157	511.814
0.44412	513.735
0.446684	515.666
0.449262	517.604
0.451856	519.55
0.454465	521.504
0.457088	523.466
0.459727	525.437
0.462381	527.415
0.46505	529.401
0.467735	531.395
0.470435	533.398
0.473151	535.409
0.475883	537.427
0.47863	539.454
0.481393	541.489
0.484172	543.531
0.486968	545.582
0.489779	547.641
0.492606	549.707
0.49545	551.782
0.49831	553.864
0.501187	555.808
0.504081	557.905
0.506991	560.01
0.509918	562.123
0.512861	564.244
0.515822	566.373
0.5188	568.51
0.521795	570.655
0.524807	572.807
0.527837	574.968
0.530884	577.136
0.533949	579.312
0.537032	581.496
0.540132	583.689
0.54325	585.888
0.546387	588.096
0.549541	590.311
0.552713	592.534
0.555904	594.765
0.559114	597.004
0.562341	599.251
0.565588	601.504
0.568853	603.766
0.572137	606.035
0.57544	608.312
0.578762	610.597
0.582103	612.889
0.585464	615.188
0.588844	617.496
0.592243	619.81
0.595662	622.132
0.599101	624.462
0.60256	626.799
0.606038	629.143
0.609537	631.495
0.613056	633.853
0.616595	636.219
0.620155	638.593
0.623735	640.973
0.627336	643.361
0.630957	645.756
0.6346	648.158
0.638263	650.566
0.641948	652.982
0.645654	655.405
0.649382	657.835
0.653131	660.271
0.656901	662.715
0.660693	665.165
0.664508	667.622
0.668344	670.086
0.672202	672.556
0.676083	675.032
0.679986	677.516
0.683912	680.005
0.68786	682.502
0.691831	685.004
0.695825	687.513
0.699842	690.028
0.703882	692.549
0.707946	695.077
0.712033	697.61
0.716143	700.15
0.720278	702.695
0.724436	705.247
0.728618	707.804
0.732825	710.367
0.737055	712.936
0.74131	715.51
0.74559	718.09
0.749894	720.675
0.754223	723.266
0.758578	725.862
0.762957	728.463
0.767361	731.07
0.771792	733.682
0.776247	736.298
0.780728	738.92
0.785236	741.547
0.789769	744.178
0.794328	746.814
0.798914	749.455
0.803526	752.1
0.808165	754.75
0.812831	757.404
0.817523	760.063
0.822243	762.726
0.82699	765.393
0.831764	768.064
0.836566	770.739
0.841395	773.417
0.846253	776.1
0.851138	778.786
0.856052	781.476
0.860994	784.169
0.865964	786.866
0.870964	789.566
0.875992	792.269
0.881049	794.975
0.886135	797.684
0.891251	800.396
0.896396	803.11
0.901571	805.828
0.906776	808.548
0.912011	811.27
0.917276	813.995
0.922571	816.722
0.927897	819.451
0.933254	822.181
0.938642	824.914
0.944061	827.649
0.949511	830.385
0.954993	833.122
0.960506	835.861
0.966051	838.602
0.971628	841.343
0.977237	844.086
0.982879	846.829
0.988553	849.573
0.99426	852.318
1	855.063
1.00577	857.809
1.01158	860.555
1.01742	863.301
1.02329	866.047
1.0292	868.792
1.03514	871.538
1.04112	874.283
1.04713	877.028
1.05317	879.772
1.05925	882.515
1.06537	885.257
1.07152	887.998
1.07771	890.738
1.08393	893.476
1.09018	896.213
1.09648	898.948
1.10281	901.682
1.10917	904.413
1.11558	907.142
1.12202	909.869
1.1285	912.594
1.13501	915.316
1.14156	918.035
1.14815	920.751
1.15478	923.464
1.16145	926.175
1.16815	928.883
1.1749	931.585
1.18168	934.286
1.1885	936.98
1.19536	939.673
1.20226	942.359
1.20921	945.044
1.21619	947.722
1.22321	950.398
1.23027	953.067
1.23737	955.731
1.24451	958.393
1.2517	961.048
1.25893	963.697
1.26619	966.339
1.2735	968.978
1.28086	971.609
1.28825	974.234
1.29569	976.854
1.30317	979.469
1.31069	982.074
1.31826	984.674
1.32587	987.268
1.33352	989.853
1.34122	992.432
1.34896	995.004
1.35675	997.565
1.36458	1000.12
1.37246	1002.67
1.38038	1005.21
1.38835	1007.74
1.39637	1010.27
1.40443	1012.78
1.41254	1015.28
1.42069	1017.78
1.42889	1020.27
1.43714	1022.75
1.44544	1025.22
1.45378	1027.68
1.46218	1030.13
1.47062	1032.57
1.47911	1035
1.48765	1037.42
1.49624	1039.83
1.50487	1042.23
1.51356	1044.61
1.5223	1046.99
1.53109	1049.36
1.53993	1051.71
1.54882	1054.05
1.55776	1056.38
1.56675	1058.71
1.5758	1061.01
1.58489	1063.31
1.59404	1065.59
1.60325	1067.86
1.6125	1070.12
1.62181	1072.36
1.63117	1074.59
1.64059	1076.81
1.65006	1079.02
1.65959	1081.21
1.66917	1083.39
1.6788	1085.56
1.6885	1087.71
1.69824	1089.84
1.70805	1091.97
1.71791	1094.08
1.72783	1096.17
1.7378	1098.24
1.74783	1100.31
1.75792	1102.36
1.76807	1104.39
1.77828	1106.41
1.78855	1108.41
1.79887	1110.41
1.80926	1112.38
1.8197	1114.33
1.83021	1116.27
1.84077	1118.2
1.8514	1120.1
1.86209	1122
1.87284	1123.87
1.88365	1125.73
1.89452	1127.57
1.90546	1129.39
1.91646	1131.2
1.92752	1132.99
1.93865	1134.76
1.94984	1136.52
1.9611	1138.25
1.97242	1139.97
1.98381	1141.67
1.99526	1143.36
2.00678	1145.02
2.01837	1146.67
2.03002	1148.29
2.04174	1149.91
2.05353	1151.5
2.06538	1153.07
2.0773	1154.62
2.0893	1156.16
2.10136	1157.67
2.11349	1159.17
2.12569	1160.65
2.13796	1162.11
2.1503	1163.55
2.16272	1164.96
2.1752	1166.36
2.18776	1167.74
2.20039	1169.1
2.21309	1170.44
2.22587	1171.76
2.23872	1173.06
2.25165	1174.34
2.26464	1175.6
2.27772	1176.84
2.29087	1178.06
2.30409	1179.26
2.31739	1180.44
2.33077	1181.59
2.34423	1182.73
2.35776	1183.85
2.37137	1184.94
2.38506	1186.01
2.39883	1187.07
2.41268	1188.1
2.42661	1189.11
2.44062	1190.1
2.45471	1191.07
2.46888	1192.02
2.48313	1192.94
2.49747	1193.85
2.51189	1194.73
2.52639	1195.59
2.54097	1196.44
2.55564	1197.26
2.5704	1198.06
2.58523	1198.83
2.60016	1199.59
2.61517	1200.32
2.63027	1201.04
2.64545	1201.73
2.66073	1202.4
2.67609	1203.05
2.69153	1203.67
2.70707	1204.28
2.7227	1204.86
2.73842	1205.42
2.75423	1205.96
2.77013	1206.48
2.78612	1206.98
2.80221	1207.45
2.81838	1207.91
2.83465	1208.34
2.85102	1208.75
2.86748	1209.14
2.88403	1209.51
2.90068	1209.86
2.91743	1210.18
2.93427	1210.48
2.95121	1210.76
2.96825	1211.03
2.98538	1211.27
3.00262	1211.48
3.01995	1211.68
3.03739	1211.86
3.05492	1212.01
3.07256	1212.14
3.0903	1212.26
3.10814	1212.35
3.12608	1212.42
3.14413	1212.47
3.16228	1212.49
3.18053	1212.51
3.1989	1212.49
3.21736	1212.46
3.23594	1212.4
3.25462	1212.32
3.27341	1212.23
3.2923	1212.11
3.31131	1211.98
3.33043	1211.82
3.34965	1211.64
3.36899	1211.45
3.38844	1210.77
3.408	1210.55
3.42768	1210.29
3.44747	1210.03
3.46737	1209.74
3.48739	1209.43
