E [MeV]	dEdx [keV/microm]
0.145378	392.471
0.146218	393.602
0.147062	394.736
0.147911	395.874
0.148765	397.015
0.149624	398.16
0.150487	399.307
0.151356	400.458
0.15223	401.612
0.153109	402.77
0.153993	403.931
0.154882	405.095
0.155776	406.263
0.156675	407.434
0.15758	408.608
0.158489	409.786
0.159404	410.967
0.160325	412.152
0.16125	413.34
0.162181	414.531
0.163117	415.726
0.164059	416.924
0.165006	418.126
0.165959	419.331
0.166917	420.54
0.16788	421.752
0.16885	422.968
0.169824	424.187
0.170805	425.409
0.171791	426.636
0.172783	427.865
0.17378	429.099
0.174783	430.335
0.175792	431.576
0.176807	432.82
0.177828	434.067
0.178855	435.318
0.179887	436.573
0.180926	437.832
0.18197	439.094
0.183021	440.359
0.184077	441.628
0.18514	442.901
0.186209	444.178
0.187284	445.458
0.188365	446.742
0.189452	448.03
0.190546	449.321
0.191646	450.617
0.192752	451.916
0.193865	453.218
0.194984	454.524
0.19611	455.834
0.197242	457.148
0.198381	458.466
0.199526	459.787
0.200678	461.113
0.201837	462.442
0.203002	463.775
0.204174	465.111
0.205353	466.452
0.206538	467.797
0.20773	469.145
0.20893	470.497
0.210136	471.853
0.211349	473.214
0.212569	474.577
0.213796	475.945
0.21503	477.317
0.216272	478.693
0.21752	480.073
0.218776	481.456
0.220039	482.844
0.221309	484.236
0.222587	485.632
0.223872	487.032
0.225165	488.435
0.226464	489.843
0.227772	491.255
0.229087	492.671
0.230409	494.091
0.231739	495.515
0.233077	496.944
0.234423	498.376
0.235776	499.813
0.237137	501.253
0.238506	502.698
0.239883	504.147
0.241268	505.6
0.242661	507.057
0.244062	508.519
0.245471	509.984
0.246888	511.455
0.248313	512.929
0.249747	514.407
0.251189	515.89
0.252639	517.377
0.254097	518.868
0.255564	520.364
0.25704	521.864
0.258523	523.368
0.260016	524.877
0.261517	526.389
0.263027	527.906
0.264545	529.428
0.266073	530.954
0.267609	532.485
0.269153	534.02
0.270707	535.559
0.27227	537.102
0.273842	538.65
0.275423	540.203
0.277013	541.76
0.278612	543.322
0.280221	544.888
0.281838	546.458
0.283465	548.034
0.285102	549.613
0.286748	551.197
0.288403	552.786
0.290068	554.379
0.291743	555.977
0.293427	557.58
0.295121	559.187
0.296825	560.799
0.298538	562.415
0.300262	564.05
0.301995	565.771
0.303739	567.498
0.305492	569.233
0.307256	570.975
0.30903	572.723
0.310814	574.479
0.312608	576.242
0.314413	578.012
0.316228	579.79
0.318053	581.574
0.31989	583.366
0.321736	585.165
0.323594	586.971
0.325462	588.784
0.327341	590.605
0.32923	592.433
0.331131	594.268
0.333043	596.11
0.334965	597.96
0.336899	599.816
0.338844	601.681
0.3408	603.552
0.342768	605.431
0.344747	607.316
0.346737	609.21
0.348739	611.11
0.350752	613.054
0.352777	615.068
0.354813	617.092
0.356862	619.126
0.358922	621.169
0.360994	623.204
0.363078	625.229
0.365174	627.263
0.367282	629.307
0.369403	631.36
0.371535	633.423
0.37368	635.495
0.375837	637.577
0.378007	639.668
0.380189	641.768
0.382384	643.878
0.384592	645.998
0.386812	648.127
0.389045	650.265
0.391291	652.412
0.39355	654.569
0.395822	656.735
0.398107	658.91
0.400405	661.111
0.402717	663.4
0.405042	665.7
0.40738	668.012
0.409732	670.336
0.412098	672.67
0.414477	675.016
0.416869	677.374
0.419276	679.743
0.421697	682.103
0.424131	684.465
0.42658	686.838
0.429042	689.222
0.431519	691.618
0.43401	694.023
0.436516	696.439
0.439036	698.866
0.44157	701.303
0.44412	703.751
0.446684	706.209
0.449262	708.676
0.451856	711.155
0.454465	713.643
0.457088	716.141
0.459727	718.648
0.462381	721.165
0.46505	723.692
0.467735	726.228
0.470435	728.773
0.473151	731.328
0.475883	733.891
0.47863	736.463
0.481393	739.027
0.484172	741.582
0.486968	744.145
0.489779	746.716
0.492606	749.295
0.49545	751.882
0.49831	754.478
0.501187	757.081
0.504081	759.692
0.506991	762.311
0.509918	764.937
0.512861	767.571
0.515822	770.212
0.5188	772.86
0.521795	775.516
0.524807	778.178
0.527837	780.848
0.530884	783.524
0.533949	786.208
0.537032	788.897
0.540132	791.593
0.54325	794.296
0.546387	797.005
0.549541	799.72
0.552713	802.44
0.555904	805.166
0.559114	807.899
0.562341	810.631
0.565588	813.366
0.568853	816.106
0.572137	818.851
0.57544	821.601
0.578762	824.357
0.582103	827.116
0.585464	829.881
0.588844	832.649
0.592243	835.423
0.595662	838.199
0.599101	840.98
0.60256	843.765
0.606038	846.553
0.609537	849.344
0.613056	852.139
0.616595	854.938
0.620155	857.739
0.623735	860.543
0.627336	863.351
0.630957	866.161
0.6346	868.974
0.638263	871.79
0.641948	874.604
0.645654	877.417
0.649382	880.233
0.653131	883.05
0.656901	885.87
0.660693	888.69
0.664508	891.512
0.668344	894.336
0.672202	897.161
0.676083	899.986
0.679986	902.813
0.683912	905.639
0.68786	908.467
0.691831	911.294
0.695825	914.122
0.699842	916.949
0.703882	919.776
0.707946	922.602
0.712033	925.427
0.716143	928.252
0.720278	931.076
0.724436	933.899
0.728618	936.72
0.732825	939.541
0.737055	942.36
0.74131	945.178
0.74559	947.993
0.749894	950.808
0.754223	953.619
0.758578	956.429
0.762957	959.237
0.767361	962.042
0.771792	964.845
0.776247	967.644
0.780728	970.441
0.785236	973.235
0.789769	976.025
0.794328	978.812
0.798914	981.594
0.803526	984.375
0.808165	987.148
0.812831	989.921
0.817523	992.686
0.822243	995.448
0.82699	998.208
0.831764	1000.96
0.836566	1003.71
0.841395	1006.46
0.846253	1009.2
0.851138	1011.93
0.856052	1014.66
0.860994	1017.39
0.865964	1020.11
0.870964	1022.83
0.875992	1025.54
0.881049	1028.24
0.886135	1030.94
0.891251	1033.63
0.896396	1036.32
0.901571	1039
0.906776	1041.68
0.912011	1044.34
0.917276	1047.01
0.922571	1049.67
0.927897	1052.32
0.933254	1054.96
0.938642	1057.6
0.944061	1060.23
0.949511	1062.85
0.954993	1065.47
0.960506	1068.08
0.966051	1070.69
0.971628	1073.28
0.977237	1075.87
0.982879	1078.45
0.988553	1081.03
0.99426	1083.6
1	1086.16
1.00577	1088.71
1.01158	1091.26
1.01742	1093.8
1.02329	1096.33
1.0292	1098.85
1.03514	1101.36
1.04112	1103.87
1.04713	1106.37
1.05317	1108.87
1.05925	1111.35
1.06537	1113.82
1.07152	1116.29
1.07771	1118.75
1.08393	1121.2
1.09018	1123.65
1.09648	1126.08
1.10281	1128.51
1.10917	1130.93
1.11558	1133.34
1.12202	1135.75
1.1285	1138.14
1.13501	1140.53
1.14156	1142.91
1.14815	1145.28
1.15478	1147.64
1.16145	1150
1.16815	1152.35
1.1749	1154.68
1.18168	1157.01
1.1885	1159.33
1.19536	1161.65
1.20226	1163.96
1.20921	1166.25
1.21619	1168.54
1.22321	1170.82
1.23027	1173.1
1.23737	1175.36
1.24451	1177.62
1.2517	1179.87
1.25893	1182.11
1.26619	1184.34
1.2735	1186.56
1.28086	1188.78
1.28825	1190.98
1.29569	1193.18
1.30317	1195.37
1.31069	1197.55
1.31826	1199.72
1.32587	1201.89
1.33352	1204.05
1.34122	1206.19
1.34896	1208.33
1.35675	1210.46
1.36458	1212.58
1.37246	1214.69
1.38038	1216.79
1.38835	1218.89
1.39637	1220.97
1.40443	1223.05
1.41254	1225.12
1.42069	1227.18
1.42889	1229.24
1.43714	1231.28
1.44544	1233.31
1.45378	1235.34
1.46218	1237.36
1.47062	1239.37
1.47911	1241.37
1.48765	1243.36
1.49624	1245.34
1.50487	1247.31
1.51356	1249.28
1.5223	1251.23
1.53109	1253.18
1.53993	1255.12
1.54882	1257.05
1.55776	1258.96
1.56675	1260.88
1.5758	1262.78
1.58489	1264.67
1.59404	1266.56
1.60325	1268.43
1.6125	1270.3
1.62181	1272.16
1.63117	1274.01
1.64059	1275.86
1.65006	1277.69
1.65959	1279.52
1.66917	1281.34
1.6788	1283.14
1.6885	1284.94
1.69824	1286.73
1.70805	1288.51
1.71791	1290.29
1.72783	1292.05
1.7378	1293.8
1.74783	1295.56
1.75792	1297.29
1.76807	1299.02
1.77828	1300.74
1.78855	1302.45
1.79887	1304.16
1.80926	1305.84
1.8197	1307.52
1.83021	1309.19
1.84077	1310.85
1.8514	1312.5
1.86209	1314.14
1.87284	1315.78
1.88365	1317.4
1.89452	1319.02
1.90546	1320.63
1.91646	1322.23
1.92752	1323.82
1.93865	1325.4
1.94984	1326.98
1.9611	1328.54
1.97242	1330.1
1.98381	1331.65
1.99526	1333.19
2.00678	1334.72
2.01837	1336.25
2.03002	1337.77
2.04174	1339.27
2.05353	1340.77
2.06538	1342.27
2.0773	1343.75
2.0893	1345.23
2.10136	1346.7
2.11349	1348.14
2.12569	1349.58
2.13796	1351.02
2.1503	1352.44
2.16272	1353.85
2.1752	1355.26
2.18776	1356.67
2.20039	1358.06
2.21309	1359.45
2.22587	1360.82
2.23872	1362.19
2.25165	1363.56
2.26464	1364.91
2.27772	1366.26
2.29087	1367.6
2.30409	1368.93
2.31739	1370.26
2.33077	1371.58
2.34423	1372.89
2.35776	1374.19
2.37137	1375.48
2.38506	1376.78
2.39883	1378.06
2.41268	1379.32
2.42661	1380.57
2.44062	1381.82
2.45471	1383.05
2.46888	1384.28
2.48313	1385.51
2.49747	1386.72
2.51189	1387.93
2.52639	1389.13
2.54097	1390.32
2.55564	1391.51
2.5704	1392.68
2.58523	1393.85
2.60016	1395.01
2.61517	1396.16
2.63027	1397.31
2.64545	1398.44
2.66073	1399.57
2.67609	1400.69
2.69153	1401.81
2.70707	1402.91
2.7227	1404
2.73842	1405.09
2.75423	1406.17
2.77013	1407.24
2.78612	1408.3
2.80221	1409.35
2.81838	1410.4
2.83465	1411.44
2.85102	1412.47
2.86748	1413.49
2.88403	1414.5
2.90068	1415.5
2.91743	1416.5
2.93427	1417.48
2.95121	1418.46
2.96825	1419.43
2.98538	1420.39
3.00262	1421.34
3.01995	1422.28
