E [MeV]	dEdx [keV/microm]
0.0105925	74.0587
0.0106537	74.2724
0.0107152	74.4866
0.0107771	74.7015
0.0108393	74.917
0.0109018	75.1331
0.0109648	75.3499
0.0110281	75.5672
0.0110917	75.7852
0.0111558	76.0039
0.0112202	76.2231
0.011285	76.443
0.0113501	76.6635
0.0114156	76.8847
0.0114815	77.1065
0.0115478	77.3289
0.0116145	77.552
0.0116815	77.7757
0.011749	78.0001
0.0118168	78.2251
0.011885	78.4508
0.0119536	78.6771
0.0120226	78.9041
0.0120921	79.1317
0.0121619	79.36
0.0122321	79.589
0.0123027	79.8186
0.0123737	80.0488
0.0124451	80.2798
0.012517	80.5114
0.0125893	80.7437
0.0126619	80.9766
0.012735	81.2102
0.0128086	81.4445
0.0128825	81.6795
0.0129569	81.9151
0.0130317	82.1514
0.0131069	82.3884
0.0131826	82.6261
0.0132587	82.8645
0.0133352	83.1036
0.0134122	83.3433
0.0134896	83.5838
0.0135675	83.8249
0.0136458	84.0668
0.0137246	84.3093
0.0138038	84.5525
0.0138835	84.7965
0.0139637	85.0411
0.0140443	85.2865
0.0141254	85.5325
0.0142069	85.7793
0.0142889	86.0268
0.0143714	86.275
0.0144544	86.5239
0.0145378	86.7735
0.0146218	87.0239
0.0147062	87.275
0.0147911	87.5268
0.0148765	87.7793
0.0149624	88.0326
0.0150487	88.2865
0.0151356	88.5413
0.015223	88.7967
0.0153109	89.0529
0.0153993	89.3099
0.0154882	89.5675
0.0155776	89.826
0.0156675	90.0851
0.015758	90.3451
0.0158489	90.6057
0.0159404	90.8671
0.0160325	91.1293
0.016125	91.3923
0.0162181	91.6559
0.0163117	91.9204
0.0164059	92.1856
0.0165006	92.4516
0.0165959	92.7183
0.0166917	92.9859
0.016788	93.2542
0.016885	93.5233
0.0169824	93.7931
0.0170805	94.0637
0.0171791	94.3351
0.0172783	94.6073
0.017378	94.8803
0.0174783	95.1541
0.0175792	95.4286
0.0176807	95.704
0.0177828	95.9801
0.0178855	96.2571
0.0179887	96.5348
0.0180926	96.8134
0.018197	97.0927
0.0183021	97.3729
0.0184077	97.6539
0.018514	97.9356
0.0186209	98.2183
0.0187284	98.5016
0.0188365	98.7858
0.0189452	99.0709
0.0190546	99.3568
0.0191646	99.6435
0.0192752	99.931
0.0193865	100.219
0.0194984	100.509
0.019611	100.798
0.0197242	101.089
0.0198381	101.381
0.0199526	101.674
0.0200678	101.967
0.0201837	102.261
0.0203002	102.557
0.0204174	102.852
0.0205353	103.149
0.0206538	103.447
0.020773	103.745
0.020893	104.045
0.0210136	104.345
0.0211349	104.646
0.0212569	104.948
0.0213796	105.251
0.021503	105.555
0.0216272	105.859
0.021752	106.165
0.0218776	106.471
0.0220039	106.778
0.0221309	107.086
0.0222587	107.396
0.0223872	107.705
0.0225165	108.016
0.0226464	108.328
0.0227772	108.641
0.0229087	108.954
0.0230409	109.269
0.0231739	109.584
0.0233077	109.9
0.0234423	110.217
0.0235776	110.535
0.0237137	110.854
0.0238506	111.174
0.0239883	111.495
0.0241268	111.817
0.0242661	112.139
0.0244062	112.463
0.0245471	112.788
0.0246888	113.113
0.0248313	113.44
0.0249747	113.767
0.0251189	114.095
0.0252639	114.425
0.0254097	114.755
0.0255564	115.086
0.025704	115.418
0.0258523	115.751
0.0260016	116.085
0.0261517	116.42
0.0263027	116.756
0.0264545	117.093
0.0266073	117.431
0.0267609	117.77
0.0269153	118.11
0.0270707	118.451
0.027227	118.793
0.0273842	119.136
0.0275423	119.48
0.0277013	119.824
0.0278612	120.17
0.0280221	120.517
0.0281838	120.865
0.0283465	121.214
0.0285102	121.564
0.0286748	121.915
0.0288403	122.266
0.0290068	122.619
0.0291743	122.973
0.0293427	123.328
0.0295121	123.684
0.0296825	124.041
0.0298538	124.399
0.0300262	124.758
0.0301995	125.118
0.0303739	125.479
0.0305492	125.841
0.0307256	126.205
0.030903	126.569
0.0310814	126.934
0.0312608	127.301
0.0314413	127.668
0.0316228	128.037
0.0318053	128.406
0.031989	128.777
0.0321736	129.149
0.0323594	129.521
0.0325462	129.895
0.0327341	130.27
0.032923	130.646
0.0331131	131.023
0.0333043	131.402
0.0334965	131.781
0.0336899	132.161
0.0338844	132.543
0.03408	132.925
0.0342768	133.309
0.0344747	133.694
0.0346737	134.08
0.0348739	134.467
0.0350752	134.855
0.0352777	135.244
0.0354813	135.635
0.0356862	136.026
0.0358922	136.419
0.0360994	136.813
0.0363078	137.208
0.0365174	137.604
0.0367282	138.001
0.0369403	138.399
0.0371535	138.799
0.037368	139.2
0.0375837	139.601
0.0378007	140.004
0.0380189	140.409
0.0382384	140.814
0.0384592	141.221
0.0386812	141.628
0.0389045	142.037
0.0391291	142.447
0.039355	142.858
0.0395822	143.271
0.0398107	143.684
0.0400405	144.099
0.0402717	144.515
0.0405042	144.932
0.040738	145.351
0.0409732	145.77
0.0412098	146.191
0.0414477	146.613
0.0416869	147.037
0.0419276	147.461
0.0421697	147.887
0.0424131	148.314
0.042658	148.742
0.0429042	149.171
0.0431519	149.602
0.043401	150.034
0.0436516	150.467
0.0439036	150.901
0.044157	151.337
0.044412	151.774
0.0446684	152.212
0.0449262	152.652
0.0451856	153.093
0.0454465	153.535
