E [MeV]	dEdx [keV/microm]
0.0180926	220.341
0.018197	220.969
0.0183021	221.599
0.0184077	222.23
0.018514	222.864
0.0186209	223.5
0.0187284	224.137
0.0188365	224.777
0.0189452	225.418
0.0190546	226.011
0.0191646	226.566
0.0192752	227.122
0.0193865	227.681
0.0194984	228.241
0.019611	228.803
0.0197242	229.367
0.0198381	229.933
0.0199526	230.501
0.0200678	231.001
0.0201837	231.472
0.0203002	231.946
0.0204174	232.422
0.0205353	232.899
0.0206538	233.378
0.020773	233.859
0.020893	234.341
0.0210136	234.826
0.0211349	235.312
0.0212569	235.8
0.0213796	236.29
0.021503	236.781
0.0216272	237.274
0.021752	237.769
0.0218776	238.265
0.0220039	238.764
0.0221309	239.264
0.0222587	239.766
0.0223872	240.269
0.0225165	240.775
0.0226464	241.282
0.0227772	241.79
0.0229087	242.301
0.0230409	242.767
0.0231739	243.172
0.0233077	243.579
0.0234423	243.988
0.0235776	244.398
0.0237137	244.811
0.0238506	245.224
0.0239883	245.632
0.0241268	245.931
0.0242661	246.233
0.0244062	246.535
0.0245471	246.84
0.0246888	247.146
0.0248313	247.453
0.0249747	247.762
0.0251189	248.073
0.0252639	248.385
0.0254097	248.698
0.0255564	249.013
0.025704	249.329
0.0258523	249.647
0.0260016	249.966
0.0261517	250.287
0.0263027	250.608
0.0264545	250.932
0.0266073	251.257
0.0267609	251.583
0.0269153	251.91
0.0270707	252.161
0.027227	252.366
0.0273842	252.572
0.0275423	252.778
0.0277013	252.987
0.0278612	253.196
0.0280221	253.407
0.0281838	253.619
0.0283465	253.832
0.0285102	254.046
0.0286748	254.262
0.0288403	254.478
0.0290068	254.696
0.0291743	254.915
0.0293427	255.135
0.0295121	255.356
0.0296825	255.578
0.0298538	255.802
0.0300262	256.026
0.0301995	256.252
0.0303739	256.478
0.0305492	256.706
0.0307256	256.935
0.030903	257.164
0.0310814	257.395
0.0312608	257.627
0.0314413	257.86
0.0316228	258.094
0.0318053	258.329
0.031989	258.565
0.0321736	258.802
0.0323594	259.04
0.0325462	259.278
0.0327341	259.518
0.032923	259.759
0.0331131	260
0.0333043	260.243
0.0334965	260.487
0.0336899	260.731
0.0338844	260.977
0.03408	261.223
0.0342768	261.471
0.0344747	261.719
0.0346737	261.968
0.0348739	262.218
0.0350752	262.469
0.0352777	262.721
0.0354813	262.974
0.0356862	263.228
0.0358922	263.483
0.0360994	263.738
0.0363078	263.995
0.0365174	264.252
0.0367282	264.51
0.0369403	264.769
0.0371535	265.029
0.037368	265.29
0.0375837	265.552
0.0378007	265.814
0.0380189	266.078
0.0382384	266.342
0.0384592	266.608
0.0386812	266.874
0.0389045	267.141
0.0391291	267.408
0.039355	267.677
0.0395822	267.947
